video_id,username,caption,likes,hashtags,date,comment,processed_caption,processed_comment,processed_text
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,bodo amat gue BTC BNB Sol Gue tetap Gue pertahankan Sampai 2030-2045,,bodo btc bnb sol pertahankan,bodo btc bnb sol pertahankan
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2026 selagi ada duit buy buy buy and buy!,,duit buy buy buy and buy,duit buy buy buy and buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Serok🔥,,serok,serok
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,nunggu exchange floqq mau pindah dari indodax sarannn??,,nunggu exchange floqq pindah indodax sarannn,nunggu exchange floqq pindah indodax sarannn
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Besar kemungkinan iya soalnya amerika lagi ngadain wcp26,,iya amerika mengadakan  wcp,iya amerika mengadakan  wcp
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,👨‍🚒 orang lari kelua kite lari masok,,orang lari kelua kita  lari masok,orang lari kelua kita  lari masok
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,borong di 2026 tp di 2028. 🔥🔥,,borong,borong
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,lagi nunggu anjlok parahnya kapan kyk tahun 2021😅,,nunggu anjlok parahnya kayak ,nunggu anjlok parahnya kayak
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""aset gabakalan hilang, tapi nilai nya yg turun. alhamdulillah kesempatan wkwk""""""",,aset gabakalan hilang nilai nya yang  turun alhamdulillah kesempatan wkwk,aset gabakalan hilang nilai nya yang  turun alhamdulillah kesempatan wkwk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2026 ingetin guaa disini!!!!,,ingatkan  guaa,ingatkan  guaa
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""Gw bakal beli walaupun receh,karna gw beli disaat ORANG LAIN PADA PANIK""""""",,beli receh karena  beli disaat orang panik,beli receh karena  beli disaat orang panik
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,serok serok,,serok serok,serok serok
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,lah kan memang siklusnya😂,,siklusnya,siklusnya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,waktunya buy😹,,buy,buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,pildun efek👀👀,,pildun efek,pildun efek
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,turun ya beli lgi😅😅😅,,turun beli lagi ,turun beli lagi
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,pake IQ kalian teman teman,,pakai  teman teman,pakai  teman teman
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""dulu naro 12 JT di indodax harga 240 JT 2021/22 kalau gak salah, karna fomo gw jual di harga 250. andai masih gw hold dulu...""""""",,naro indodax harga salah karena  fomo jual harga andai hold,naro indodax harga salah karena  fomo jual harga andai hold
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,dari bulan berapa kira²?,,kira²,kira²
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,orng pinter harga anjlok lngsung all in 🗿,,orang  pintar  harga anjlok langsung  all,orang  pintar  harga anjlok langsung  all
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,BUYYYYY💸💵,,buyyyyy,buyyyyy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""ngk ppa 2026 turun drastis, berati saingan mangkin berkurang🔥""""""",,tidak  ppa turun drastis berati saingan mangkin berkurang,tidak  ppa turun drastis berati saingan mangkin berkurang
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,btw izin ya,,btw izin,btw izin
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""emng udh cycle nya gitu ya jelas turun lah 🗿 , better setelah bull market top switch ke usdt lalu dca bitcoin di 2026-2027 lalu let bitcoin work""""""",,memang  cycle nya begitu  turun better bull market top switch usdt dca bitcoin let bitcoin work,memang  cycle nya begitu  turun better bull market top switch usdt dca bitcoin let bitcoin work
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,SAAT NYAAAAA BUYY BUYY BUYY🔥🔥🤤,,nyaaaaa buyy buyy buyy,nyaaaaa buyy buyy buyy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,kesempatan nggak si kalo anjlok buat buy banyak banyak sampe ke target yang di harapkan,,kesempatan kalau  anjlok buy target harapkan,kesempatan kalau  anjlok buy target harapkan
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,srius nanya kalo beli skrang trus 2026 crash ga masalah kan? jualnya nunggu harga naik lagi jadi ga rugi?,,srius tanya  kalau  beli sekarang  terus  crash jualnya nunggu harga rugi,srius tanya  kalau  beli sekarang  terus  crash jualnya nunggu harga rugi
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,kehilangan segalanya?? org lari keluar kita lari masuk🔥🔥🔥,,kehilangan orang lari lari masuk,kehilangan orang lari lari masuk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,let's go,,let,let
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,udah waktu siklus nya,,siklus nya,siklus nya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,justru itu harga diskon untuk terus beli sebelum bullrun selanjutnya,,harga diskon beli bullrun,harga diskon beli bullrun
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,cara beli BTC gimana ya bang🙏,,beli btc gimana bang,beli btc gimana bang
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""Marketing biar orang pada jual terus harga nya turun,terus dia beli diharga yang murah lalu ditahun 2030 harga kembali naik dan yapsss dia winn,huhuhu🙃""""""",,marketing biar orang jual harga nya turun beli diharga murah ditahun harga yapsss winn huhuhu,marketing biar orang jual harga nya turun beli diharga murah ditahun harga yapsss winn huhuhu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,gasgen buy,,gasgen buy,gasgen buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,cukup tunggu 1-2 tahun kedepan apa bitcoin masih ramai seperti sekarang😂 kalo gak ramai itu masanya untuk masuk kalo skrg lagi triming aja,,tunggu kedepan bitcoin ramai kalau  ramai masanya masuk kalau  sekarang  triming saja ,tunggu kedepan bitcoin ramai kalau  ramai masanya masuk kalau  sekarang  triming saja
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Nggk usah 2026 deh sekrng aj ngk papa🤲🏻,,tidak  deh sekrng saja  tidak  papa,tidak  deh sekrng saja  tidak  papa
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,beli sebanyak banyaknya 🥰,,beli banyaknya,beli banyaknya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,all in 2026,,all,all
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,di sini kesempatan buat beliii,,kesempatan beliii,kesempatan beliii
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,selain harus punya btc. harus punya solana dan sui,,btc solana sui,btc solana sui
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,fiks iyaa aman kan skrng,,fiks iyaa aman sekarang ,fiks iyaa aman sekarang
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""2026 bear market saat yg gua tunggu, kalau skrg btc harga 120$ kena bear market turun ke 60$ 🤣""""""",,bear market yang  saya  tunggu sekarang  btc harga kena bear market turun,bear market yang  saya  tunggu sekarang  btc harga kena bear market turun
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,buy again 😎,,buy again,buy again
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,piala dunia,,piala dunia,piala dunia
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ya gpp anjlok biar bisa beli banyaaak,,tidak apa apa anjlok biar beli banyaaak,tidak apa apa anjlok biar beli banyaaak
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,buy buy buy🤩,,buy buy buy,buy buy buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,bulan kpn y 2026 btc anjlok😌,,btc anjlok,btc anjlok
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,gass all in pkk uang dingin kita lihat di 2030 😝,,gass all pkk uang dingin lihat,gass all pkk uang dingin lihat
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""semoga turun, gw mau beli banyakkkkk""""""",,semoga turun beli banyakkkkk,semoga turun beli banyakkkkk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""pas turun beli, nikmati hasilnya pas naik lagi😹""""""",,pas turun beli nikmati hasilnya pas,pas turun beli nikmati hasilnya pas
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,biasanya bear market kira² di bulan apa,,bear market kira²,bear market kira²
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,kita beli waktu lagi murah,,beli murah,beli murah
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,99k woyyy😭,,woyyy,woyyy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""bener, anjlok mulu🥺""""""",,benar  anjlok terus ,benar  anjlok terus
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,waktunya buy,,buy,buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,The Big Discount🥰,,the big discount,the big discount
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,saat inilah untuk all in,,all,all
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2026 allin,,allin,allin
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,malah bagus si itu tandanya di suruh all in,,bagus tandanya suruh all,bagus tandanya suruh all
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,siapkan modal buat 2026,,siapkan modal,siapkan modal
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Iya karna pada fokus ke judi bola pildun dulu,,iya karena  fokus judi bola pildun,iya karena  fokus judi bola pildun
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,siap buat all in btc di 2026🔥,,all btc,all btc
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,bener karna setiap ketemu pildun market bakal turun tapo tenang,,benar  karena  ketemu pildun market turun tapo tenang,benar  karena  ketemu pildun market turun tapo tenang
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,faktaa sii setiap tahun itu pasti ada koreksi apakah itu di awal bulan atau akhir tahun 2026,,faktaa sii koreksi,faktaa sii koreksi
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""turun anjlok gw pastikan seluruh harga gw buat serook. motor, tabungan semuanya gw masukin😂""""""",,turun anjlok pastikan harga serook motor tabungan masukin,turun anjlok pastikan harga serook motor tabungan masukin
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,jual beli lagi🤪,,jual beli,jual beli
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,wkwkwk terus knp kalo anjlok malah lebih banya yang beli.karena moment nya di 2028🚀,,wkwkwk kalau  anjlok banya beli moment nya,wkwkwk kalau  anjlok banya beli moment nya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""anggap aja lagi diskon besar"""""""" ran, kesempatan untuk buy""""""",,anggap saja  diskon ran kesempatan buy,anggap saja  diskon ran kesempatan buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,serokkkkk🤑🔥,,serokkkkk,serokkkkk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ayo btc udah 3dijit kira kira nyentuh ke berapa yah 😅,,ayo btc dijit nyentuh yah,ayo btc dijit nyentuh yah
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,serok serok serok,,serok serok serok,serok serok serok
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Kumpulin duitnya pas turun harga gas allin,,kumpulin duitnya pas turun harga gas allin,kumpulin duitnya pas turun harga gas allin
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,klo anjlok gua beli habis habisan,,anjlok saya  beli habis habisan,anjlok saya  beli habis habisan
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,lah kok yang di tampilkan presiden FIFA 🗿,,tampilkan presiden fifa,tampilkan presiden fifa
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,nah kan prediksi ku kadang benar kadang juga meleset 😭,,prediksi kadang kadang meleset,prediksi kadang kadang meleset
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,saya tunggu 2026 😁 auto borong 😜🤟,,tunggu auto borong,tunggu auto borong
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ditunggu kedatangannya😋,,ditunggu kedatangannya,ditunggu kedatangannya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,yang w tunggu,,tunggu,tunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""yang tau jangan jels kan lahh biar ytta saja , jangan jelss kan sini🗿""""""",,jels lahh biar ytta jelss,jels lahh biar ytta jelss
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""Buy buy buy dari bawah , anj udah 10k aja🥲🗿""""""",,buy buy buy anj saja ,buy buy buy anj saja
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,itu yg aku tunggu2🤭,,yang  tunggu,yang  tunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,aku nunggu 2030🔥💯,,nunggu,nunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""sekarang siapain uangnya,2026 gass borong semuanyaa""""""",,siapain uangnya gass borong semuanyaa,siapain uangnya gass borong semuanyaa
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,all in pas anjlokk🔥🔥🔥,,all pas anjlokk,all pas anjlokk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,jadi saldo gua sekarang yang ada di btc alangkah baiknya tarik dulu yaa? biar ga ikut turun,,saldo saya  btc alangkah baiknya tarik yaa biar turun,saldo saya  btc alangkah baiknya tarik yaa biar turun
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""klo beneran turun ,berarti kesempetan buat beli 😄""""""",,benar  turun kesempetan beli,benar  turun kesempetan beli
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ini yg saya tunggu!!!,,yang  tunggu,yang  tunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ya jelas orang pada pindah ke judbol kan lagi worldcup dan skema itu terus berulang sesuai catatan nya kok wkwkwk,,orang pindah judbol worldcup skema berulang sesuai catatan nya wkwkwk,orang pindah judbol worldcup skema berulang sesuai catatan nya wkwkwk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""kalo buat 2026 ke nya turun paling bawah ke 70k,atau lanjut really ke 200k""""""",,kalau  nya turun really,kalau  nya turun really
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""btc gw baru 0,00003098 apa gw tunggu dulu?""""""",,btc tunggu,btc tunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ini saat nya ☠️,,nya,nya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,gua buy,,saya  buy,saya  buy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2030 aset crypto 1m pertama aamiin🤲,,aset crypto amin ,aset crypto amin
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""Gak peduli, mau apapun itu yg penting beli 😂""""""",,peduli apapun yang  beli,peduli apapun yang  beli
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""bagus lah, disaat gw udh punya ktp baru gw all in 🗿""""""",,bagus disaat ktp all,bagus disaat ktp all
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""diskon gede itu artinya satoshi masih peduli untuk masuk ke btc, nah yang nolak itu yang ga suka para bank🗿""""""",,diskon gede satoshi peduli masuk btc tolak  suka bank,diskon gede satoshi peduli masuk btc tolak  suka bank
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2026 turun gpp 2027 harga 20m🔥🔥,,turun tidak apa apa harga,turun tidak apa apa harga
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""banyak yang bilang duitnya lari ke pildun, kata Timothy uang lari ke sana kecil bro""""""",,bilang duitnya lari pildun timothy uang lari bro,bilang duitnya lari pildun timothy uang lari bro
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,kenapa dump? ya karna ga ada negara yg cetak uang lagi),,dump karena  negara yang  cetak uang,dump karena  negara yang  cetak uang
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,nyicil dari sekarang atau tunggu 2026,,nyicil tunggu,nyicil tunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""yang saya tunggu""""""""😁""""""",,tunggu,tunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,siapa takut,,takut,takut
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,waktunya nyiapin dana sih,,nyiapin dana sih,nyiapin dana sih
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,pildun 2026,,pildun,pildun
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,yg tau anjlok atau melesat dia pemodal sangat2 besar untk mengatur harga ...,,yang  anjlok melesat pemodal untuk  mengatur harga,yang  anjlok melesat pemodal untuk  mengatur harga
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Gua maju terus pantang mundur 😁,,saya  maju pantang mundur,saya  maju pantang mundur
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""izin mau tanya kalau kita hanya nabung di bitcoin setiap bulan selama 2/3 tahun kedepannya.""",,izin tabung  bitcoin kedepannya,izin tabung  bitcoin kedepannya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,turun koar2 kalo naik diam,,turun koar kalau  diam,turun koar kalau  diam
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,ramalan orang China ngga main main ahli fengshui banyak yg jadi miliarder atau konglomerat ini pasti terjadi bitcoin pasti akan hancur tahun 2026,,ramalan orang china main main ahli fengshui yang  miliarder konglomerat bitcoin hancur,ramalan orang china main main ahli fengshui yang  miliarder konglomerat bitcoin hancur
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,nunggu anjlok sampek puluhan ribu aja baru gua beli,,nunggu anjlok sampek puluhan ribu saja  saya  beli,nunggu anjlok sampek puluhan ribu saja  saya  beli
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Semua panik masa BTC turun penakut 😌,,panik btc turun penakut,panik btc turun penakut
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Untuk kali ini gw jual dlu dah btc ganti ke yg lain 2026 baru all in,,kali jual dulu  btc ganti yang  all,kali jual dulu  btc ganti yang  all
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,di saat orang takut di situlah kita masuk,,orang takut situlah masuk,orang takut situlah masuk
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2026 btc akan old time high,,btc old time high,btc old time high
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,skrg masih bakal muncak walapun aga turun pasti naik lagi pas 2026 baru anjlok,,sekarang  muncak walapun aga turun pas anjlok,sekarang  muncak walapun aga turun pas anjlok
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,waktunya beli di 2026 🔥,,beli,beli
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,2026 btc turun alt koin juga der?,,btc turun alt koin der,btc turun alt koin der
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""2025 pear,2026 bear markett,truss 2030? =📊""""""",,pear bear markett truss,pear bear markett truss
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,saya setuju dari analisa gw di w1,,setuju analisa,setuju analisa
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,pi network akan gantikan btc,,network gantikan btc,network gantikan btc
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,saat nya full margin adik adik🗿,,nya full margin adik adik,nya full margin adik adik
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,siapkan duit ges,,siapkan duit ges,siapkan duit ges
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Ih plis jawab. Kenapa dibilang org kaya akan kehilangan segalanya. Bukannya kata yg lain hold terus jual 2030 pas high market. Terus kenapa harus kehilangan SEGALANYA,,tolong  dibilang orang kaya kehilangan yang  hold jual pas high market kehilangan,tolong  dibilang orang kaya kehilangan yang  hold jual pas high market kehilangan
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Time to buy to buyy😁,,time buy buyy,time buy buyy
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,Mudah”an harga btc tahun 2026 1btc 1rb harganya pas di jual $980,,mudah harga btc btc ribu  harganya pas jual,mudah harga btc btc ribu  harganya pas jual
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,jangan beli semuanya 🤣,,beli,beli
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,desember 2026- maret 2027 saaty buat beli2 krna wktu tu pasar bner2 dmasa trendah,,desember maret saaty beli karena  waktu  itu  pasar benar  dmasa trendah,desember maret saaty beli karena  waktu  itu  pasar benar  dmasa trendah
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,siapkan amunisi untuk 2026😂,,siapkan amunisi,siapkan amunisi
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,gue siap2 ngumpulin modal sebanyk2 nya😅,,ngumpulin modal sebanyk nya,ngumpulin modal sebanyk nya
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,gua akan menunggu waktu itu.,,saya  menunggu,saya  menunggu
7508283111701073208,din_busines,,51200.0,#CapCut #btc #2026 #foryou,2025-11-09 16:15:35.990253,"""""jangan panik, warna merah itu adalah warna yang ingin dimanja""""""",,panik warna merah warna dimanja,panik warna merah warna dimanja
